CUST_ID,age,workclass,education,educational-num,marital-status,occupation,gender,hours-per-week,native-country,income,city
C13017,33,Federal-gov,10th,6,Never-married,Other-service,Female,40,India,346000,Pune
C13018,28,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,40,Poland,343000,Raipur
C13019,43,Private,HS-grad,9,Married-civ-spouse,Other-service,Male,40,India,203000,Lucknow
C13020,52,Private,Assoc-voc,11,Widowed,Other-service,Female,13,India,334000,Mumbai
C13021,49,Self-emp-not-inc,HS-grad,9,Divorced,Transport-moving,Male,70,India,288000,Raipur
C13022,21,State-gov,Some-college,10,Never-married,Exec-managerial,Female,38,India,226000,Lucknow
C13023,61,Private,HS-grad,9,Married-civ-spouse,Other-service,Male,50,India,291000,Patna
C13024,54,Private,9th,5,Divorced,Handlers-cleaners,Male,24,India,137000,Bengaluru
C13025,45,Private,7th-8th,4,Never-married,Other-service,Male,10,India,186000,Raipur
C13026,24,Private,Bachelors,13,Never-married,Other-service,Male,40,India,266000,Ranchi
C13027,26,Private,HS-grad,9,Never-married,Transport-moving,Male,40,India,480000,Patna
C13028,40,Private,Assoc-voc,11,Never-married,Prof-specialty,Female,50,India,434000,Vizag
C13029,48,Private,Bachelors,13,Separated,Sales,Male,65,India,226000,Mumbai
C13031,40,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Male,40,India,264000,Bengaluru
C13032,34,Private,Bachelors,13,Married-civ-spouse,Sales,Male,60,India,364000,Lucknow
C13033,29,Private,Masters,14,Never-married,Exec-managerial,Male,40,India,216000,Mumbai
C13034,25,Private,11th,7,Married-civ-spouse,Craft-repair,Male,40,Philippines,422000,Lucknow
C13035,65,Private,HS-grad,9,Widowed,Other-service,Female,15,India,223000,Vizag
C13036,58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,India,200000,Delhi
C13037,47,Private,Doctorate,16,Divorced,Prof-specialty,Female,29,India,395000,Bengaluru
C13038,56,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,48,India,235000,Raipur
C13039,26,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,Female,40,Columbia,184000,Kolkata
C13040,45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,60,India,81000,Mumbai
C13041,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Male,40,India,443000,Lucknow
C13042,58,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Female,40,India,384000,Delhi
C13043,56,Private,HS-grad,9,Divorced,Other-service,Female,40,India,311000,Raipur
C13044,19,Without-pay,HS-grad,9,Never-married,Other-service,Male,10,India,158000,Pune
C13045,37,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Male,40,India,245000,Vizag
C13046,19,Private,Some-college,10,Never-married,Exec-managerial,Female,20,India,241000,Pune
C13047,24,Private,Masters,14,Never-married,Transport-moving,Male,25,India,345000,Delhi
C13048,36,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Female,30,India,439000,Pune
C13049,26,Local-gov,Bachelors,13,Never-married,Prof-specialty,Female,50,India,81000,Raipur
C13050,57,Private,Some-college,10,Married-civ-spouse,Transport-moving,Male,84,India,252000,Kolkata
C13051,49,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Male,50,India,489000,Lucknow
C13052,21,Private,Some-college,10,Never-married,Prof-specialty,Male,40,India,194000,Patna
C13053,40,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,45,India,414000,Mumbai
C13054,59,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,40,India,276000,Patna
C13056,36,Private,HS-grad,9,Divorced,Machine-op-inspct,Female,40,India,203000,Raipur
C13057,31,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Male,40,India,72000,Pune
C13058,42,Private,7th-8th,4,Married-civ-spouse,Adm-clerical,Male,40,Mexico,203000,Lucknow
C13059,29,Private,9th,5,Never-married,Priv-house-serv,Female,24,El-Salvador,301000,Patna
C13060,35,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,50,India,133000,Ranchi
C13061,18,Private,HS-grad,9,Never-married,Other-service,Male,15,India,239000,Bengaluru
C13062,27,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Male,30,Mexico,380000,Kolkata
C13063,55,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,45,India,283000,Patna
C13064,52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,20,India,303000,Kolkata
C13065,51,State-gov,HS-grad,9,Divorced,Exec-managerial,Female,38,India,436000,Ahmedabad
C13066,41,Federal-gov,Masters,14,Divorced,Exec-managerial,Female,40,India,368000,Ahmedabad
C13067,34,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Male,40,Mexico,168000,Raipur
C13068,25,Local-gov,Bachelors,13,Divorced,Protective-serv,Female,40,India,259000,Kolkata
C13069,28,Private,Some-college,10,Never-married,Other-service,Male,40,India,335000,Raipur
C13070,80,Private,5th-6th,3,Married-civ-spouse,Other-service,Male,32,India,186000,Vizag
C13071,27,Private,5th-6th,3,Married-civ-spouse,Other-service,Male,52,Mexico,429000,Ahmedabad
C13072,28,Private,HS-grad,9,Married-civ-spouse,Tech-support,Female,40,India,386000,Ahmedabad
C13073,43,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Male,32,India,422000,Mumbai
C13074,18,Private,Some-college,10,Never-married,Adm-clerical,Female,26,India,387000,Kolkata
C13076,46,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Male,40,India,252000,Bengaluru
C13077,42,Private,Bachelors,13,Divorced,Exec-managerial,Male,45,India,376000,Delhi
C13078,50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Female,30,India,407000,Kolkata
C13079,30,Private,Some-college,10,Married-civ-spouse,Tech-support,Male,14,India,156000,Vizag
C13080,55,Private,7th-8th,4,Married-civ-spouse,Other-service,Male,40,India,117000,Kolkata
C13081,58,Private,10th,6,Married-civ-spouse,Transport-moving,Male,50,India,149000,Bengaluru
C13082,41,Private,Some-college,10,Never-married,Adm-clerical,Male,35,India,94000,Mumbai
C13083,25,Private,HS-grad,9,Never-married,Sales,Male,40,India,455000,Raipur
C13084,22,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Male,10,India,158000,Patna
C13085,59,Private,Some-college,10,Divorced,Sales,Male,56,India,134000,Bengaluru
C13086,36,State-gov,Masters,14,Never-married,Prof-specialty,Female,40,India,428000,Bengaluru
C13087,25,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Male,45,India,66000,Mumbai
C13088,19,Private,11th,7,Never-married,Other-service,Male,20,India,94000,Vizag
C13089,34,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,40,India,386000,Patna
C13090,51,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Male,55,Germany,112000,Ahmedabad
C13091,31,Private,11th,7,Never-married,Machine-op-inspct,Female,36,India,201000,Mumbai
C13092,21,Private,Some-college,10,Never-married,Handlers-cleaners,Male,40,India,224000,Raipur
C13093,36,Private,11th,7,Married-civ-spouse,Prof-specialty,Male,40,India,149000,Mumbai
C13094,51,Private,HS-grad,9,Never-married,Adm-clerical,Female,35,India,490000,Ahmedabad
C13095,39,Federal-gov,Assoc-acdm,12,Never-married,Adm-clerical,Female,40,India,314000,Bengaluru
C13096,34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,40,India,469000,Delhi
C13097,38,Private,HS-grad,9,Married-civ-spouse,Sales,Male,43,India,288000,Lucknow
C13098,21,Private,HS-grad,9,Never-married,Other-service,Male,30,India,66000,Patna
C13099,22,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Male,40,India,405000,Pune
C13100,29,State-gov,HS-grad,9,Never-married,Adm-clerical,Female,40,India,357000,Ahmedabad
C13101,25,Private,HS-grad,9,Never-married,Other-service,Female,40,India,280000,Lucknow
C13102,53,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Male,40,India,391000,Lucknow
C13103,68,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,5,India,133000,Bengaluru
C13104,21,Private,Some-college,10,Never-married,Adm-clerical,Female,20,India,191000,Ahmedabad
C13105,34,Local-gov,10th,6,Married-civ-spouse,Other-service,Female,30,India,410000,Raipur
C13106,53,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,40,India,497000,Kolkata
C13107,59,Private,Some-college,10,Widowed,Prof-specialty,Female,40,India,324000,Bengaluru
C13108,32,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Male,80,India,258000,Pune
C13109,33,Local-gov,HS-grad,9,Never-married,Other-service,Male,8,India,438000,Pune
C13110,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,32,India,77000,Raipur
C13111,61,Private,HS-grad,9,Widowed,Other-service,Female,40,India,266000,Mumbai
C13112,46,Private,HS-grad,9,Married-civ-spouse,Other-service,Female,40,India,266000,Bengaluru
C13113,32,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Female,50,India,449000,Vizag
C13114,26,Private,Bachelors,13,Never-married,Sales,Male,42,India,70000,Delhi
C13115,37,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Female,40,India,234000,Vizag
C13116,41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,40,India,485000,Bengaluru
C13117,59,Local-gov,Bachelors,13,Never-married,Prof-specialty,Female,35,India,259000,Ranchi
C13118,28,Private,Some-college,10,Married-civ-spouse,Sales,Male,50,India,268000,Raipur
C13119,39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,99,India,215000,Patna
C13120,25,Private,Some-college,10,Never-married,Transport-moving,Male,40,India,117000,Raipur
C13121,45,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Male,40,India,165000,Patna
C13122,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,India,149000,Ahmedabad
C13123,61,Private,Some-college,10,Divorced,Craft-repair,Male,40,India,396000,Pune
C13124,52,Private,10th,6,Never-married,Machine-op-inspct,Male,40,India,364000,Vizag
C13125,54,Private,7th-8th,4,Separated,Craft-repair,Male,40,India,254000,Ranchi
C13126,54,Private,Preschool,1,Married-civ-spouse,Prof-specialty,Male,16,India,184000,Lucknow
C13127,45,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Male,44,Mexico,235000,Ranchi
C13128,48,Private,Bachelors,13,Divorced,Prof-specialty,Male,30,India,102000,Patna
C13129,36,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,75,India,375000,Vizag
C13130,49,Private,Some-college,10,Divorced,Other-service,Female,43,India,154000,Pune
C13131,31,Private,HS-grad,9,Divorced,Adm-clerical,Female,25,India,468000,Lucknow
C13132,65,Local-gov,HS-grad,9,Widowed,Tech-support,Female,35,India,128000,Vizag
C13133,56,Private,HS-grad,9,Separated,Machine-op-inspct,Female,40,India,359000,Bengaluru
C13134,38,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,40,India,450000,Ahmedabad
C13135,70,Private,10th,6,Widowed,Sales,Female,40,India,164000,Mumbai
C13136,37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,40,India,83000,Vizag
C13137,43,Federal-gov,Prof-school,15,Married-civ-spouse,Exec-managerial,Male,60,India,133000,Bengaluru
C13138,28,Private,Assoc-acdm,12,Never-married,Craft-repair,Male,40,India,107000,Mumbai
C13139,42,Private,Some-college,10,Never-married,Other-service,Male,15,India,286000,Raipur
C13140,30,Private,Some-college,10,Married-civ-spouse,Other-service,Female,6,India,455000,Vizag
C13141,77,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Male,40,India,67000,Pune
C13142,33,Private,HS-grad,9,Married-civ-spouse,Sales,Female,20,India,179000,Lucknow
C13143,17,Private,10th,6,Never-married,Handlers-cleaners,Male,25,India,255000,Pune
C13144,59,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,44,India,466000,Kolkata
C13145,44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,45,India,285000,Vizag
C13146,33,Private,Bachelors,13,Divorced,Prof-specialty,Female,40,India,188000,Raipur
C13147,17,Private,11th,7,Never-married,Priv-house-serv,Male,20,India,138000,Vizag
C13148,22,Private,Some-college,10,Never-married,Sales,Male,25,India,105000,Vizag
C13149,43,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Female,40,India,488000,Bengaluru
C13150,42,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Male,40,India,102000,Vizag
C13151,26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,India,239000,Patna
C13152,47,Local-gov,Masters,14,Divorced,Prof-specialty,Female,40,India,481000,Ahmedabad
C13153,28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,45,India,174000,Patna
C13154,33,Private,12th,8,Never-married,Sales,Female,35,India,422000,Mumbai
C13155,52,Private,HS-grad,9,Widowed,Other-service,Male,19,India,412000,Vizag
C13156,34,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Male,35,India,478000,Lucknow
C13157,44,Private,12th,8,Divorced,Machine-op-inspct,Female,40,South,277000,Raipur
C13158,25,Private,HS-grad,9,Separated,Adm-clerical,Female,70,India,403000,Lucknow
C13159,33,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Male,98,India,463000,Bengaluru
C13160,23,Private,Assoc-acdm,12,Never-married,Prof-specialty,Female,52,India,398000,Mumbai
C13161,29,Private,HS-grad,9,Divorced,Other-service,Female,30,India,459000,Pune
C13162,21,Private,Some-college,10,Never-married,Adm-clerical,Female,40,India,249000,Vizag
C13163,23,Private,Assoc-voc,11,Never-married,Prof-specialty,Female,40,India,445000,Ranchi
C13164,31,State-gov,HS-grad,9,Never-married,Adm-clerical,Female,37,India,171000,Ahmedabad
C13165,42,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Male,55,India,334000,Pune
C13166,39,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Male,42,India,482000,Vizag
C13167,54,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,40,India,187000,Ahmedabad
C13168,17,Private,9th,5,Never-married,Handlers-cleaners,Male,40,Mexico,263000,Kolkata
C13169,63,Private,Bachelors,13,Widowed,Other-service,Female,20,India,253000,Delhi
C13170,46,Private,HS-grad,9,Married-civ-spouse,Sales,Female,40,India,72000,Ahmedabad
C13171,62,Local-gov,Masters,14,Never-married,Prof-specialty,Female,45,India,366000,Raipur
C13172,64,Private,Bachelors,13,Divorced,Prof-specialty,Female,8,India,119000,Kolkata
C13173,54,Private,HS-grad,9,Married-civ-spouse,Sales,Male,50,India,404000,Ranchi
C13174,22,Self-emp-inc,HS-grad,9,Never-married,Exec-managerial,Male,45,India,321000,Bengaluru
C13175,61,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Male,50,India,423000,Ranchi
C13176,73,Private,HS-grad,9,Widowed,Other-service,Female,20,India,208000,Mumbai
C13178,52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,India,241000,Ahmedabad
C13179,24,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,60,India,445000,Patna
C13180,52,Private,Bachelors,13,Divorced,Prof-specialty,Female,40,India,204000,Kolkata
C13181,35,Private,HS-grad,9,Divorced,Adm-clerical,Male,40,India,438000,Pune
C13182,41,Private,Some-college,10,Separated,Sales,Female,20,India,431000,Kolkata
C13183,31,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Male,55,Mexico,121000,Ahmedabad
C13184,53,State-gov,Some-college,10,Married-civ-spouse,Other-service,Male,40,India,334000,Delhi
C13185,25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,60,India,384000,Kolkata
C13186,19,Private,Some-college,10,Never-married,Adm-clerical,Female,10,India,398000,Delhi
C13187,36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,45,India,287000,Ahmedabad
C13188,42,Private,HS-grad,9,Divorced,Adm-clerical,Female,40,India,206000,Raipur
C13189,45,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,50,India,249000,Pune
C13190,33,Private,11th,7,Married-civ-spouse,Craft-repair,Male,45,India,128000,Mumbai
C13191,26,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Male,50,India,87000,Mumbai
C13192,28,Private,HS-grad,9,Divorced,Prof-specialty,Female,40,India,275000,Raipur
C13193,33,Private,12th,8,Never-married,Sales,Female,40,Mexico,223000,Ahmedabad
C13194,33,Private,11th,7,Married-civ-spouse,Craft-repair,Male,40,India,222000,Pune
C13195,36,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Male,40,India,384000,Delhi
C13196,21,Private,Some-college,10,Never-married,Farming-fishing,Male,40,India,182000,Delhi
C13197,17,Private,11th,7,Never-married,Transport-moving,Male,15,India,112000,Bengaluru
C13198,45,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,35,India,413000,Vizag
C13199,45,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Male,40,India,316000,Patna
C13200,41,Federal-gov,Masters,14,Married-civ-spouse,Craft-repair,Male,60,India,91000,Ahmedabad
C13201,24,Private,Bachelors,13,Never-married,Sales,Male,40,India,430000,Ahmedabad
C13202,57,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Female,40,India,152000,Kolkata
C13203,48,Private,HS-grad,9,Never-married,Other-service,Female,30,India,395000,Pune
C13204,31,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,50,India,159000,Mumbai
C13205,33,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Male,55,India,384000,Ahmedabad
C13206,41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,45,India,258000,Patna
C13207,41,Private,5th-6th,3,Divorced,Machine-op-inspct,Female,40,Mexico,199000,Vizag
C13208,63,Private,HS-grad,9,Married-civ-spouse,Sales,Male,25,India,373000,Ranchi
C13209,39,Private,HS-grad,9,Never-married,Other-service,Male,18,India,379000,Patna
C13210,28,Private,Some-college,10,Never-married,Adm-clerical,Female,45,India,160000,Kolkata
C13211,42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,80,India,387000,Vizag
C13212,18,Private,12th,8,Never-married,Sales,Female,20,India,108000,Mumbai
C13213,22,Private,Some-college,10,Never-married,Adm-clerical,Female,40,India,68000,Lucknow
C13214,42,Private,HS-grad,9,Married-civ-spouse,Sales,Male,55,India,318000,Bengaluru
C13215,47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,50,India,324000,Patna
C13216,33,Local-gov,HS-grad,9,Divorced,Transport-moving,Female,43,India,281000,Patna
C13217,34,Private,HS-grad,9,Never-married,Sales,Female,35,India,498000,Bengaluru
C13218,18,Private,HS-grad,9,Never-married,Tech-support,Female,10,India,180000,Delhi
C13219,66,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Male,40,India,475000,Ahmedabad
C13220,51,Private,HS-grad,9,Separated,Prof-specialty,Female,38,India,362000,Vizag
C13221,39,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Female,55,India,496000,Bengaluru
C13222,35,Private,10th,6,Married-civ-spouse,Craft-repair,Male,40,India,291000,Mumbai
C13223,56,State-gov,HS-grad,9,Divorced,Adm-clerical,Female,35,India,101000,Kolkata
C13224,46,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,42,India,436000,Vizag
C13225,21,Self-emp-inc,Some-college,10,Never-married,Craft-repair,Male,40,India,399000,Kolkata
C13226,58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Male,84,India,445000,Patna
C13227,66,Local-gov,Some-college,10,Widowed,Machine-op-inspct,Male,20,India,269000,Delhi
C13228,25,Private,Bachelors,13,Never-married,Sales,Female,30,India,244000,Vizag
C13229,57,Private,Assoc-voc,11,Married-spouse-absent,Exec-managerial,Female,47,India,376000,Ahmedabad
C13230,28,Private,Some-college,10,Never-married,Adm-clerical,Female,40,India,196000,Vizag
C13231,38,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Male,50,India,297000,Raipur
C13232,57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Male,55,India,485000,Raipur
C13233,18,Private,11th,7,Never-married,Prof-specialty,Female,6,India,415000,Kolkata
C13234,24,Private,1st-4th,2,Never-married,Farming-fishing,Female,40,Mexico,309000,Pune
C13235,36,Private,HS-grad,9,Separated,Sales,Female,40,India,351000,Pune
C13236,42,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Male,40,Guatemala,179000,Ahmedabad
